config_id,src,dst,size,elapsed_s,effective_bandwidth_gbps,num_repetitions,total_duration_s
131,3,1,2048,6.11020333984375,230.54495514054463,10,8.8833e-08
145,3,1,8192,6.459265476806641,747.4384357806954,10,1.09601e-07
164,3,1,32,6.641234109863281,4.083299305839119,10,7.836799999999999e-08
177,3,1,512,7.689002704833984,67.56667590429815,10,7.577699999999999e-08
180,3,1,64,7.739578419921875,8.074690890739339,10,7.926e-08
197,3,1,33554432,7.839331745849609,1790.8843972905636,10,0.000187362356
200,3,1,65536,7.869352588867187,1715.8087099493655,10,3.81954e-07
220,3,1,1048576,9.002406010986329,1687.9038461940888,10,6.212297e-06
246,3,1,4096,9.661666371826172,456.6484943755087,10,8.9697e-08
249,3,1,16777216,9.793954251953124,1601.23004035712,10,0.00010477705
308,3,1,8,10.642361466796874,1.0670081092616304,10,7.4976e-08
326,3,1,131072,10.785318780029296,1891.7694059643159,10,6.92854e-07
337,3,1,16,11.131490668945313,2.030894990035921,10,7.878300000000001e-08
349,3,1,67108864,11.227791479003907,1746.8858187597855,10,0.00038416285299999997
14,3,2,262144,1.8202195969238282,1723.1895413837892,10,1.521272e-06
15,3,2,65536,1.8248595759277344,1676.609940545021,10,3.90884e-07
43,3,2,4096,2.041846865966797,466.4776156798432,10,8.780700000000001e-08
53,3,2,536870912,2.405703212890625,1738.215803912379,10,0.003088632095
74,3,2,1,3.1601957600097657,0.13551604509973983,10,7.379199999999999e-08
88,3,2,16384,3.5030223159179688,902.0486590945378,10,1.81631e-07
89,3,2,128,3.505967046875,17.825311942959004,10,7.180799999999999e-08
98,3,2,2048,3.560482109863281,50.91804134604627,10,4.02215e-07
107,3,2,1073741824,4.497784794921875,1722.7955041709417,10,0.0062325552939999996
120,3,2,1024,5.472554541015625,132.94730145540944,10,7.702299999999999e-08
141,3,2,8192,6.437532427001953,710.7162687395892,10,1.15264e-07
155,3,2,8388608,6.5590939379882816,802.4360452787542,10,0.000104539272
159,3,2,2097152,6.631230350830078,1685.4302184816652,10,1.2442829e-05
165,3,2,67108864,6.6436948498535155,678.9486410273488,10,0.000988423276
171,3,2,2,7.357840349853515,0.2657242313926607,10,7.5266e-08
173,3,2,64,7.361971887939453,3.949081530022275,10,1.6206300000000001e-07
176,3,2,16777216,7.3678482189941406,53.09505649705701,10,0.0031598452109999997
198,3,2,8,7.865069134033203,1.0158343174228284,10,7.8753e-08
217,3,2,524288,8.997813627929688,1635.1980777639785,10,3.206266e-06
227,3,2,32,9.012878853027344,4.058493030806498,10,7.8847e-08
268,3,2,134217728,10.002530278808594,1719.8173191472558,10,0.0007804185160000001
276,3,2,4,10.207626020996093,0.07261439035680896,10,5.50855e-07
279,3,2,16,10.2499507578125,2.1487470118986867,10,7.4462e-08
281,3,2,512,10.25337043383789,71.94446786386757,10,7.1166e-08
293,3,2,256,10.303451251953126,32.414910858995135,10,7.8976e-08
304,3,2,268435456,10.479723736816407,1709.3884309363186,10,0.001570359616
317,3,2,131072,10.766770564941407,1725.86920884055,10,7.59455e-07
339,3,2,32768,11.135070010986329,1439.6239263668915,10,2.27615e-07
346,3,2,1048576,11.1649472578125,1688.050307175521,10,6.211758e-06
347,3,2,33554432,11.167427798828125,597.4072698059266,10,0.0005616676210000001
350,3,2,4194304,11.269425703857422,1759.0334119990096,10,2.3844368e-05
